ApsimVersion = 7.7
Title = swcon_Otorohanga571
           Date           rain             es    sw(6-10)(1)    sw(6-10)(2)    sw(6-10)(3)    sw(6-10)(4)    sw(6-10)(5)   dul(6-10)(1)   dul(6-10)(2)   dul(6-10)(3)   dul(6-10)(4)   dul(6-10)(5)   sat(6-10)(1)   sat(6-10)(2)   sat(6-10)(3)   sat(6-10)(4)   sat(6-10)(5)
   (dd/mm/yyyy)           (mm)           (mm)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)
     06/09/2009          0.000          0.000          0.518          0.519          0.525          0.526          0.530          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     07/09/2009          0.000          0.000          0.518          0.519          0.524          0.525          0.530          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     08/09/2009          0.000          0.000          0.518          0.519          0.524          0.525          0.530          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     09/09/2009          0.000          0.000          0.518          0.519          0.524          0.525          0.529          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     10/09/2009          0.000          0.000          0.517          0.519          0.524          0.525          0.529          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     11/09/2009          0.000          0.000          0.517          0.518          0.524          0.525          0.529          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     12/09/2009          0.000          0.000          0.517          0.518          0.523          0.524          0.529          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     13/09/2009          0.000          0.000          0.517          0.518          0.523          0.524          0.528          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     14/09/2009          0.000          0.000          0.517          0.518          0.523          0.524          0.528          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     15/09/2009          0.000          0.000          0.516          0.518          0.523          0.524          0.528          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     16/09/2009          0.000          0.000          0.516          0.517          0.523          0.524          0.528          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     17/09/2009          0.000          0.000          0.516          0.517          0.522          0.523          0.528          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     18/09/2009          0.000          0.000          0.516          0.517          0.522          0.523          0.527          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     19/09/2009          0.000          0.000          0.516          0.517          0.522          0.523          0.527          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     20/09/2009          0.000          0.000          0.515          0.517          0.522          0.523          0.527          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     21/09/2009          0.000          0.000          0.515          0.516          0.522          0.522          0.527          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     22/09/2009          0.000          0.000          0.515          0.516          0.521          0.522          0.527          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     23/09/2009          0.000          0.000          0.515          0.516          0.521          0.522          0.526          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     24/09/2009          0.000          0.000          0.515          0.516          0.521          0.522          0.526          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     25/09/2009          0.000          0.000          0.515          0.516          0.521          0.522          0.526          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     26/09/2009          0.000          0.000          0.514          0.515          0.521          0.522          0.526          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     27/09/2009          0.000          0.000          0.514          0.515          0.520          0.521          0.526          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     28/09/2009          0.000          0.000          0.514          0.515          0.520          0.521          0.525          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     29/09/2009          0.000          0.000          0.514          0.515          0.520          0.521          0.525          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     30/09/2009          0.000          0.000          0.514          0.515          0.520          0.521          0.525          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     01/10/2009          0.000          0.000          0.514          0.515          0.520          0.521          0.525          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     02/10/2009          0.000          0.000          0.513          0.514          0.520          0.520          0.525          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     03/10/2009          0.000          0.000          0.513          0.514          0.519          0.520          0.525          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     04/10/2009          0.000          0.000          0.513          0.514          0.519          0.520          0.524          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     05/10/2009          0.000          0.000          0.513          0.514          0.519          0.520          0.524          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     06/10/2009          0.000          0.000          0.513          0.514          0.519          0.520          0.524          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     07/10/2009          0.000          0.000          0.513          0.514          0.519          0.520          0.524          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     08/10/2009          0.000          0.000          0.512          0.514          0.519          0.519          0.524          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     09/10/2009          0.000          0.000          0.512          0.513          0.518          0.519          0.523          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     10/10/2009          0.000          0.000          0.512          0.513          0.518          0.519          0.523          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     11/10/2009          0.000          0.000          0.512          0.513          0.518          0.519          0.523          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     12/10/2009          0.000          0.000          0.512          0.513          0.518          0.519          0.523          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     13/10/2009          0.000          0.000          0.512          0.513          0.518          0.519          0.523          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     14/10/2009          0.000          0.000          0.512          0.513          0.518          0.518          0.523          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     15/10/2009          0.000          0.000          0.511          0.512          0.517          0.518          0.522          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     16/10/2009          0.000          0.000          0.511          0.512          0.517          0.518          0.522          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     17/10/2009          0.000          0.000          0.511          0.512          0.517          0.518          0.522          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     18/10/2009          0.000          0.000          0.511          0.512          0.517          0.518          0.522          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     19/10/2009          0.000          0.000          0.511          0.512          0.517          0.518          0.522          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     20/10/2009          0.000          0.000          0.511          0.512          0.517          0.518          0.522          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     21/10/2009          0.000          0.000          0.511          0.512          0.516          0.517          0.522          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     22/10/2009          0.000          0.000          0.510          0.512          0.516          0.517          0.521          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     23/10/2009          0.000          0.000          0.510          0.511          0.516          0.517          0.521          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     24/10/2009          0.000          0.000          0.510          0.511          0.516          0.517          0.521          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     25/10/2009          0.000          0.000          0.510          0.511          0.516          0.517          0.521          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     26/10/2009          0.000          0.000          0.510          0.511          0.516          0.517          0.521          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     27/10/2009          0.000          0.000          0.510          0.511          0.516          0.516          0.521          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     28/10/2009          0.000          0.000          0.510          0.511          0.515          0.516          0.520          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
