ApsimVersion = 7.7
Title = swcon_ApsimVYc11
           Date           rain             es    sw(6-10)(1)    sw(6-10)(2)    sw(6-10)(3)    sw(6-10)(4)    sw(6-10)(5)   dul(6-10)(1)   dul(6-10)(2)   dul(6-10)(3)   dul(6-10)(4)   dul(6-10)(5)   sat(6-10)(1)   sat(6-10)(2)   sat(6-10)(3)   sat(6-10)(4)   sat(6-10)(5)
   (dd/mm/yyyy)           (mm)           (mm)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)
     01/08/2009          0.000          0.000          0.174          0.174          0.175          0.176          0.177          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     02/08/2009          0.000          0.000          0.174          0.174          0.175          0.176          0.177          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     03/08/2009          0.000          0.000          0.174          0.174          0.175          0.175          0.176          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     04/08/2009          0.000          0.000          0.174          0.174          0.175          0.175          0.176          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     05/08/2009          0.000          0.000          0.174          0.174          0.175          0.175          0.176          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     06/08/2009          0.000          0.000          0.174          0.174          0.175          0.175          0.176          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     07/08/2009          0.000          0.000          0.173          0.174          0.175          0.175          0.176          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     08/08/2009          0.000          0.000          0.173          0.174          0.175          0.175          0.176          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     09/08/2009          0.000          0.000          0.173          0.174          0.175          0.175          0.176          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     10/08/2009          0.000          0.000          0.173          0.173          0.175          0.175          0.176          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
