ApsimVersion = 7.7
Title = swcon_Dannevirke401
           Date           rain             es    sw(6-10)(1)    sw(6-10)(2)    sw(6-10)(3)    sw(6-10)(4)    sw(6-10)(5)   dul(6-10)(1)   dul(6-10)(2)   dul(6-10)(3)   dul(6-10)(4)   dul(6-10)(5)   sat(6-10)(1)   sat(6-10)(2)   sat(6-10)(3)   sat(6-10)(4)   sat(6-10)(5)
   (dd/mm/yyyy)           (mm)           (mm)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)
     16/08/2009          0.000          0.000          0.567          0.568          0.572          0.573          0.575          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     17/08/2009          0.000          0.000          0.567          0.568          0.572          0.573          0.575          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     18/08/2009          0.000          0.000          0.567          0.568          0.572          0.572          0.575          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     19/08/2009          0.000          0.000          0.566          0.567          0.572          0.572          0.575          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     20/08/2009          0.000          0.000          0.566          0.567          0.571          0.572          0.575          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     21/08/2009          0.000          0.000          0.566          0.567          0.571          0.572          0.575          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     22/08/2009          0.000          0.000          0.566          0.567          0.571          0.572          0.575          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     23/08/2009          0.000          0.000          0.566          0.567          0.571          0.572          0.574          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     24/08/2009          0.000          0.000          0.566          0.566          0.571          0.571          0.574          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     25/08/2009          0.000          0.000          0.565          0.566          0.570          0.571          0.574          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     26/08/2009          0.000          0.000          0.565          0.566          0.570          0.571          0.574          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     27/08/2009          0.000          0.000          0.565          0.566          0.570          0.571          0.574          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     28/08/2009          0.000          0.000          0.565          0.566          0.570          0.571          0.574          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     29/08/2009          0.000          0.000          0.565          0.566          0.570          0.571          0.573          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     30/08/2009          0.000          0.000          0.564          0.565          0.570          0.570          0.573          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     31/08/2009          0.000          0.000          0.564          0.565          0.570          0.570          0.573          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     01/09/2009          0.000          0.000          0.564          0.565          0.569          0.570          0.573          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     02/09/2009          0.000          0.000          0.564          0.565          0.569          0.570          0.573          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     03/09/2009          0.000          0.000          0.564          0.565          0.569          0.570          0.573          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     04/09/2009          0.000          0.000          0.564          0.565          0.569          0.570          0.573          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     05/09/2009          0.000          0.000          0.563          0.564          0.569          0.569          0.572          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     06/09/2009          0.000          0.000          0.563          0.564          0.569          0.569          0.572          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     07/09/2009          0.000          0.000          0.563          0.564          0.568          0.569          0.572          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     08/09/2009          0.000          0.000          0.563          0.564          0.568          0.569          0.572          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     09/09/2009          0.000          0.000          0.563          0.564          0.568          0.569          0.572          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     10/09/2009          0.000          0.000          0.563          0.564          0.568          0.569          0.572          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     11/09/2009          0.000          0.000          0.562          0.563          0.568          0.569          0.572          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     12/09/2009          0.000          0.000          0.562          0.563          0.568          0.568          0.572          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     13/09/2009          0.000          0.000          0.562          0.563          0.568          0.568          0.571          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     14/09/2009          0.000          0.000          0.562          0.563          0.567          0.568          0.571          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     15/09/2009          0.000          0.000          0.562          0.563          0.567          0.568          0.571          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     16/09/2009          0.000          0.000          0.562          0.563          0.567          0.568          0.571          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     17/09/2009          0.000          0.000          0.562          0.563          0.567          0.568          0.571          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     18/09/2009          0.000          0.000          0.561          0.562          0.567          0.568          0.571          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     19/09/2009          0.000          0.000          0.561          0.562          0.567          0.567          0.571          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     20/09/2009          0.000          0.000          0.561          0.562          0.567          0.567          0.570          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     21/09/2009          0.000          0.000          0.561          0.562          0.566          0.567          0.570          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     22/09/2009          0.000          0.000          0.561          0.562          0.566          0.567          0.570          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     23/09/2009          0.000          0.000          0.561          0.562          0.566          0.567          0.570          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     24/09/2009          0.000          0.000          0.561          0.562          0.566          0.567          0.570          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     25/09/2009          0.000          0.000          0.560          0.561          0.566          0.567          0.570          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     26/09/2009          0.000          0.000          0.560          0.561          0.566          0.566          0.570          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     27/09/2009          0.000          0.000          0.560          0.561          0.566          0.566          0.570          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     28/09/2009          0.000          0.000          0.560          0.561          0.565          0.566          0.569          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     29/09/2009          0.000          0.000          0.560          0.561          0.565          0.566          0.569          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     30/09/2009          0.000          0.000          0.560          0.561          0.565          0.566          0.569          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     01/10/2009          0.000          0.000          0.560          0.561          0.565          0.566          0.569          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     02/10/2009          0.000          0.000          0.559          0.560          0.565          0.566          0.569          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     03/10/2009          0.000          0.000          0.559          0.560          0.565          0.566          0.569          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     04/10/2009          0.000          0.000          0.559          0.560          0.565          0.565          0.569          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     05/10/2009          0.000          0.000          0.559          0.560          0.565          0.565          0.569          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     06/10/2009          0.000          0.000          0.559          0.560          0.564          0.565          0.569          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     07/10/2009          0.000          0.000          0.559          0.560          0.564          0.565          0.568          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     08/10/2009          0.000          0.000          0.559          0.560          0.564          0.565          0.568          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     09/10/2009          0.000          0.000          0.559          0.560          0.564          0.565          0.568          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     10/10/2009          0.000          0.000          0.558          0.559          0.564          0.565          0.568          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
