ApsimVersion = 7.7
Title = swcon_Awatere191
           Date           rain             es    sw(6-10)(1)    sw(6-10)(2)    sw(6-10)(3)    sw(6-10)(4)    sw(6-10)(5)   dul(6-10)(1)   dul(6-10)(2)   dul(6-10)(3)   dul(6-10)(4)   dul(6-10)(5)   sat(6-10)(1)   sat(6-10)(2)   sat(6-10)(3)   sat(6-10)(4)   sat(6-10)(5)
   (dd/mm/yyyy)           (mm)           (mm)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)
     24/07/2009          0.000          0.000          0.162          0.163          0.169          0.170          0.175          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     25/07/2009          0.000          0.000          0.161          0.163          0.169          0.170          0.174          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     26/07/2009          0.000          0.000          0.161          0.162          0.168          0.169          0.174          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     27/07/2009          0.000          0.000          0.161          0.162          0.168          0.169          0.173          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     28/07/2009          0.000          0.000          0.160          0.161          0.167          0.168          0.173          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     29/07/2009          0.000          0.000          0.160          0.161          0.167          0.168          0.172          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     30/07/2009          0.000          0.000          0.159          0.161          0.166          0.167          0.172          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     31/07/2009          0.000          0.000          0.159          0.160          0.166          0.167          0.171          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     01/08/2009          0.000          0.000          0.159          0.160          0.166          0.167          0.171          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     02/08/2009          0.000          0.000          0.158          0.160          0.165          0.166          0.171          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     03/08/2009          0.000          0.000          0.158          0.159          0.165          0.166          0.170          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     04/08/2009          0.000          0.000          0.158          0.159          0.164          0.165          0.170          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     05/08/2009          0.000          0.000          0.157          0.159          0.164          0.165          0.169          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     06/08/2009          0.000          0.000          0.157          0.158          0.164          0.165          0.169          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     07/08/2009          0.000          0.000          0.157          0.158          0.163          0.164          0.169          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     08/08/2009          0.000          0.000          0.156          0.158          0.163          0.164          0.168          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     09/08/2009          0.000          0.000          0.156          0.157          0.163          0.164          0.168          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     10/08/2009          0.000          0.000          0.156          0.157          0.162          0.163          0.168          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     11/08/2009          0.000          0.000          0.155          0.157          0.162          0.163          0.167          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     12/08/2009          0.000          0.000          0.155          0.156          0.162          0.163          0.167          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     13/08/2009          0.000          0.000          0.155          0.156          0.161          0.162          0.166          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     14/08/2009          0.000          0.000          0.155          0.156          0.161          0.162          0.166          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     15/08/2009          0.000          0.000          0.154          0.155          0.161          0.162          0.166          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     16/08/2009          0.000          0.000          0.154          0.155          0.160          0.161          0.166          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     17/08/2009          0.000          0.000          0.154          0.155          0.160          0.161          0.165          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     18/08/2009          0.000          0.000          0.154          0.155          0.160          0.161          0.165          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     19/08/2009          0.000          0.000          0.153          0.154          0.160          0.160          0.165          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     20/08/2009          0.000          0.000          0.153          0.154          0.159          0.160          0.164          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     21/08/2009          0.000          0.000          0.153          0.154          0.159          0.160          0.164          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     22/08/2009          0.000          0.000          0.153          0.154          0.159          0.160          0.164          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     23/08/2009          0.000          0.000          0.152          0.153          0.159          0.159          0.164          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     24/08/2009          0.000          0.000          0.152          0.153          0.158          0.159          0.163          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     25/08/2009          0.000          0.000          0.152          0.153          0.158          0.159          0.163          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     26/08/2009          0.000          0.000          0.152          0.153          0.158          0.159          0.163          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     27/08/2009          0.000          0.000          0.151          0.153          0.158          0.158          0.162          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     28/08/2009          0.000          0.000          0.151          0.152          0.157          0.158          0.162          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
